Key,Level,CraftType,Name,NameJA,NameDE,NameFR,ClassJobLevel,MaterialQualityFactor,DifficultyFactor,QualityFactor,DurabilityFactor,SuggestedCraftsmanship,Stars,Difficulty,Quality,Durability,ProgressDivider,ProgressModifier,QualityDivider,QualityModifier
32762,150,Armorcraft,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32763,145,Goldsmithing,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32764,148,Goldsmithing,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32765,150,Goldsmithing,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32766,150,Goldsmithing,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32767,150,Goldsmithing,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32768,150,Goldsmithing,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32769,150,Goldsmithing,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32770,150,Goldsmithing,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32771,150,Goldsmithing,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32772,150,Goldsmithing,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32773,150,Goldsmithing,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32774,150,Goldsmithing,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32775,150,Goldsmithing,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32776,145,Goldsmithing,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32777,145,Goldsmithing,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32778,145,Goldsmithing,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32779,145,Goldsmithing,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32780,145,Goldsmithing,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32781,148,Goldsmithing,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32782,148,Goldsmithing,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32783,148,Goldsmithing,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32784,148,Goldsmithing,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32785,148,Goldsmithing,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32786,148,Goldsmithing,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32787,150,Goldsmithing,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32788,150,Goldsmithing,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32789,150,Goldsmithing,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32790,145,Leatherworking,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32791,148,Leatherworking,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32792,150,Leatherworking,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32793,150,Leatherworking,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32794,150,Leatherworking,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32795,150,Leatherworking,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32796,150,Leatherworking,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32797,150,Leatherworking,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32798,150,Leatherworking,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32799,150,Leatherworking,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32800,150,Leatherworking,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32801,150,Leatherworking,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32802,150,Leatherworking,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32803,145,Leatherworking,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32804,145,Leatherworking,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32805,145,Leatherworking,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32806,145,Leatherworking,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32807,145,Leatherworking,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32808,148,Leatherworking,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32809,148,Leatherworking,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32810,148,Leatherworking,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32811,148,Leatherworking,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32812,148,Leatherworking,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32813,148,Leatherworking,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32814,150,Leatherworking,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32815,150,Leatherworking,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32816,150,Leatherworking,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32817,145,Clothcraft,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32818,148,Clothcraft,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32819,150,Clothcraft,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32820,150,Clothcraft,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32821,150,Clothcraft,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32822,150,Clothcraft,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32823,150,Clothcraft,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32824,150,Clothcraft,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32825,150,Clothcraft,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32826,150,Clothcraft,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32827,150,Clothcraft,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32828,150,Clothcraft,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32829,150,Clothcraft,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32830,145,Clothcraft,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32831,145,Clothcraft,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32832,145,Clothcraft,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32833,145,Clothcraft,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32834,145,Clothcraft,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32835,148,Clothcraft,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32836,148,Clothcraft,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32837,148,Clothcraft,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32838,148,Clothcraft,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32839,148,Clothcraft,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32840,148,Clothcraft,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32841,150,Clothcraft,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32842,150,Clothcraft,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32843,150,Clothcraft,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32844,145,Alchemy,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32845,148,Alchemy,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32846,150,Alchemy,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32847,150,Alchemy,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32848,150,Alchemy,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32849,150,Alchemy,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32850,150,Alchemy,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32851,150,Alchemy,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32852,150,Alchemy,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32853,150,Alchemy,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32854,150,Alchemy,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32855,150,Alchemy,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32856,150,Alchemy,Effigy Components,ナマズオ人形部材,Namazuo-Puppenelement,Composant de géant d'osier,60,0,120,37,100,587,0,580,2700,70,70,100,50,100

32857,145,Alchemy,Finery Components,交易品部材,Tauschware,Marchandises commerciales,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32858,145,Alchemy,Ritual Implement Components,清めの祭具,Reinigungsfetisch,Instruments de purification,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32859,145,Alchemy,Brazier Components,篝火台部材,Feuerschalenteil,Composant de braséro,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32860,145,Alchemy,Uchiwa Components,うちわ部材,Fächerteil,Élément d'éventail,58,0,50,100,50,570,0,500,2560,70,68,100,48,100

32861,145,Alchemy,Trinket Components,粗品部材,Kleinigkeit,Présent modeste,58,0,180,50,100,570,0,500,2560,70,68,100,48,100

32862,148,Alchemy,Catfish Lure Components,ナマズ釣り具,Wels-Köder,Accessoire de pêche au poisson-chat,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32863,148,Alchemy,Azim Steppe Souvenir Components,遊牧民風の商材,Handelsware,Produit d'inspiration nomade,59,0,180,50,100,580,0,540,2630,70,69,100,49,100

32864,148,Alchemy,Hingan Ritual Paraphernalia,先祖の接待用品,Ritualgegenstand zur Ahnenverehrung,Objet cérémoniel,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32865,148,Alchemy,Buuz Cooking Paraphernalia,ボーズ調理用品,Buuds-Kochutensil,Ustensile de cuisine pour buuz,59,0,100,100,100,580,0,540,2630,70,69,100,49,100

32866,148,Alchemy,Mol Tea Ceremony Paraphernalia,茶会必需品,Tee-Bedarfsartikel,Élément de cérémonie du thé,59,0,50,100,50,580,0,540,2630,70,69,100,49,100

32867,148,Alchemy,Substitute Offering,供物用品,Opfergabe,Offrande piégée,59,0,144,25,100,580,0,540,2630,70,69,100,49,100

32868,150,Alchemy,Pristine Fruit Figurine,投擲用特産品,Festliches Wurfgeschoss,Répliques de produits régionaux,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32869,150,Alchemy,Land Diving Gear,ナゴール用品,Zubehörteil für ein Naghol-Sprungseil,Composant de système d'attache,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32870,150,Alchemy,Korrigan Doll,魅惑の魔物人形,Bezaubernde Korrigane-Puppe,Poupée envoûtante korrigan,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32871,145,Cooking,Happi Components,ハッピ部材,Happi-Element,Composant de happi,58,0,100,100,100,570,0,500,2560,70,68,100,48,100

32872,148,Cooking,Altar Components,供物台部材,Altarelement,Composant d'autel,59,0,150,75,100,580,0,540,2630,70,69,100,49,100

32873,150,Cooking,Mikoshi Frippery,御輿部材,Mikoshi-Element,Composant de mikoshi,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32874,150,Cooking,Dzo Shear Components,毛刈りハサミ部材,Scherenteil,Élément d'entretien de ciseaux de toilettage,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32875,150,Cooking,Drum Parts,太鼓部材,Trommelwerkstoff,Composant de taiko,60,0,180,50,100,587,0,580,2700,70,70,100,50,100

32876,150,Cooking,Confetti-making Tools,紙吹雪生産道具,Konfettiwerkzeug,Outil de papeterie,60,0,50,100,50,587,0,580,2700,70,70,100,50,100

32877,150,Cooking,Steeping Accessory,ナマズオ焼き用品,Kochwerkzeug,Composant de cuisine namazu,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32878,150,Cooking,Ceremonial Bow Components,祭弓部材,Ritualbogenelement,Composant d'arc cérémoniel,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32879,150,Cooking,Stable Supplies,馬番必需品,Utensil für die Pferdezucht,Accessoire d'élevage équin,60,0,100,100,100,587,0,580,2700,70,70,100,50,100

32880,150,Cooking,Culinary Knife Component,愛用の包丁部材,Messerteil,Composant de couteau de cuisine,60,0,144,25,100,587,0,580,2700,70,70,100,50,100

32881,150,Cooking,Generous Gift,感謝の贈答品,Dankeschön-Geschenk,Cadeau de re<SoftHyphen/>mer<SoftHyphen/>cie<SoftHyphen/>ment,60,0,150,75,100,587,0,580,2700,70,70,100,50,100

32882,150,Cooking,Elixir Mixing Paraphernalia,素敵な調合用品,Destillierapparat-Ersatzteil,Élément nécessaire à une mixtion,60,0,100,100,100,587,0,580,2700,70,70,100,50,100
